,Playlist ID,Track ID,Track Position,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Name,Genre
782,37i9dQZF1DX8S0uQvJ4gaa,6NebrV4ZigAoXIRbe11hxh,13,Thinking 'Bout You (feat. Lauren Alaina),2020-01-26T18:08:38Z,65,2.8426666666666667,79,Tullahoma,album,|Dustin Lynch|Lauren Alaina,1/17/2020,8,1,4,0.13,0.39399999999999996,0.747,0.0,0.0747,-4.446000000000001,0.0627,0.7759999999999999,203.918,New Boots,Country
783,37i9dQZF1DX8S0uQvJ4gaa,4z4lCrpIzbeRZ8njutXcUr,14,Speak of the Devil,2020-01-26T18:08:38Z,51,3.598883333333333,79,Speak of the Devil,single,|John Gurney,11/8/2019,9,0,4,0.0112,0.509,0.73,0.000549,0.0705,-6.34,0.0268,0.488,158.077,New Boots,Country
784,37i9dQZF1DX8S0uQvJ4gaa,5DKL4Kkd4FqljoNbmvTdIL,15,Call Me,2020-01-26T18:08:38Z,56,3.7024333333333335,79,Call Me,single,|Carly Pearce,1/3/2020,6,1,4,0.0984,0.581,0.838,0.0,0.10300000000000001,-4.3660000000000005,0.0426,0.9079999999999999,157.915,New Boots,Country
785,37i9dQZF1DX8S0uQvJ4gaa,1C0mdTiVLxRfsBrIhlPQQC,16,Neon Fools,2020-01-26T18:08:38Z,54,3.2531,79,Neon Fools,single,|Adam Doleac,12/13/2019,7,1,4,0.152,0.55,0.539,0.0,0.182,-7.669,0.0756,0.46799999999999997,169.81,New Boots,Country
786,37i9dQZF1DX8S0uQvJ4gaa,1SqVlVKRSV2oZuqANNMSKG,17,I Ain't Gotta Grow Up,2020-01-26T18:08:38Z,54,2.9206,79,I Ain't Gotta Grow Up,single,|Logan Mize|Willie Jones,1/10/2020,6,1,4,0.0228,0.747,0.809,4.85e-06,0.18,-4.599,0.0304,0.725,100.006,New Boots,Country
787,37i9dQZF1DX8S0uQvJ4gaa,0yDoMXtMcn7oSI9lGFPVPb,18,'72 Winnebago,2020-01-26T18:08:38Z,50,3.4778,79,Blue Jeans,album,|Steve Moakler,1/17/2020,2,1,4,0.225,0.606,0.7440000000000001,2.8199999999999998e-05,0.107,-5.47,0.0435,0.521,164.05,New Boots,Country
788,37i9dQZF1DX8S0uQvJ4gaa,0p16vTKfS8UpdZJqfaKMCB,19,Like I Knew You Would,2020-01-26T18:08:38Z,70,3.03725,79,Payton Smith,single,|Payton Smith,10/4/2019,2,1,4,0.122,0.6409999999999999,0.929,0.0006320000000000001,0.129,-5.287000000000001,0.0709,0.551,101.991,New Boots,Country
789,37i9dQZF1DX8S0uQvJ4gaa,1xvW3Gg32aju1FQ5iifiGV,20,My First Beer,2020-01-26T18:08:38Z,55,3.3177666666666665,78,My First Beer,single,|Troy Cartwright,10/11/2019,8,1,4,0.0291,0.439,0.73,0.0,0.0945,-4.534,0.0377,0.22399999999999998,143.939,New Boots,Country
790,37i9dQZF1DX8S0uQvJ4gaa,3ae686rmXIGq7ufDlozcde,21,Some People Do,2020-01-26T18:08:38Z,63,3.2711,79,Old Dominion,album,|Old Dominion,10/25/2019,9,1,4,0.858,0.637,0.22699999999999998,0.0,0.10099999999999999,-9.459,0.0378,0.32299999999999995,113.10799999999999,New Boots,Country
791,37i9dQZF1DX8S0uQvJ4gaa,3AghI4HcasKVSNnk17ptqU,22,Drink About Me,2020-01-26T18:08:38Z,54,3.1853333333333333,78,Drink About Me,single,|Brett Kissel,9/6/2019,0,1,4,0.28,0.58,0.7879999999999999,0.0,0.109,-4.0089999999999995,0.0306,0.40299999999999997,122.057,New Boots,Country
792,37i9dQZF1DX8S0uQvJ4gaa,6U4S5Fcy4sNgYnKPh6LLdh,23,These Days,2020-01-26T18:08:38Z,70,2.8792333333333335,79,These Days,single,|MacKenzie Porter,3/22/2019,9,1,4,0.413,0.46299999999999997,0.778,0.0,0.16,-3.013,0.0489,0.424,175.888,New Boots,Country
793,37i9dQZF1DX8S0uQvJ4gaa,6bEZIqFksyE4HGBYLUGAcT,24,Only Truck In Town,2020-01-26T18:08:38Z,50,3.2491,78,Only Truck In Town,single,|Tyler Farr,1/24/2020,4,0,4,0.00040300000000000004,0.441,0.774,2.46e-06,0.105,-3.841,0.0318,0.557,141.988,New Boots,Country
794,37i9dQZF1DX8S0uQvJ4gaa,0Z59bs7H2ibAzIoApGzN7p,25,Busy,2020-01-26T18:08:38Z,58,3.38035,79,Busy,single,|Filmore,12/13/2019,9,1,4,0.5479999999999999,0.49700000000000005,0.7190000000000001,0.0,0.115,-5.257000000000001,0.0336,0.516,156.039,New Boots,Country
795,37i9dQZF1DX8S0uQvJ4gaa,5ZcGhTRoqRvN5RoWW1MRg3,26,Man Enough Now - Radio Edit,2020-01-26T18:08:38Z,64,3.0751,79,Man Enough Now,single,|Chris Bandi,10/11/2019,2,1,5,0.0381,0.56,0.6729999999999999,0.0,0.133,-4.632,0.0343,0.531,156.045,New Boots,Country
796,37i9dQZF1DX8S0uQvJ4gaa,0YCHNLppOQkT0fNg6UAXhr,27,la,2020-01-26T18:08:38Z,62,2.7763833333333334,79,la,single,|Kelsea Ballerini,1/24/2020,7,1,4,0.228,0.632,0.53,0.0,0.109,-6.675,0.0465,0.369,80.127,New Boots,Country
797,37i9dQZF1DX8S0uQvJ4gaa,5Ww9fFrQFXosupfFtk7Lj9,28,Some Girl,2020-01-26T18:08:38Z,46,3.47755,79,Some Girl,single,|American Young,1/9/2020,9,0,4,0.0194,0.56,0.764,0.0,0.124,-5.627999999999999,0.0331,0.507,149.931,New Boots,Country
798,37i9dQZF1DX8S0uQvJ4gaa,7EwqgVclB4d5sosUReAInr,29,Somebody Like That,2020-01-26T18:08:38Z,61,3.3034666666666666,79,Somebody Like That,single,|Tenille Arts,9/27/2019,6,1,4,0.0153,0.569,0.7979999999999999,0.0,0.111,-5.02,0.0513,0.5870000000000001,104.99799999999999,New Boots,Country
799,37i9dQZF1DX8S0uQvJ4gaa,2uF9h6C9kQBbFh9EMRSKpG,31,Dirt Road Nights,2020-01-26T18:08:38Z,46,3.187666666666667,79,Dirt Road Nights,single,|The Cadillac Three,1/24/2020,2,1,4,0.0331,0.488,0.623,4.23e-06,0.212,-5.792000000000001,0.0345,0.613,170.024,New Boots,Country
800,37i9dQZF1DX8S0uQvJ4gaa,3JYPKPQYxpHrp8YWYOF4v2,32,Timeless,2020-01-26T18:08:38Z,62,2.81755,77,The Fall,single,|Dallas Smith,3/15/2019,11,1,4,0.196,0.607,0.872,4.7799999999999996e-05,0.138,-3.8810000000000002,0.040999999999999995,0.705,108.02600000000001,New Boots,Country
801,37i9dQZF1DX8S0uQvJ4gaa,3IxTmcgEvmqNwx3CpgyiGK,33,Hail Mary,2020-01-26T18:08:38Z,47,2.561733333333333,79,Hail Mary,album,|Haley & Michaels,11/15/2019,11,1,4,0.0288,0.593,0.909,0.0,0.16,-3.165,0.0425,0.379,117.97,New Boots,Country
802,37i9dQZF1DX8S0uQvJ4gaa,6sSIXQd3n7Yvhjz9sJDCAN,34,Ghost,2020-01-26T18:08:38Z,51,3.5694166666666667,79,Ghost,single,|Ray Fulcher,10/31/2019,2,1,4,0.18,0.46399999999999997,0.498,0.000727,0.11699999999999999,-7.432,0.0264,0.11199999999999999,82.78,New Boots,Country
803,37i9dQZF1DX8S0uQvJ4gaa,5PAvFGse5jjDH9ke8Mae7D,35,Just the Way,2020-01-26T18:08:38Z,69,3.231333333333333,78,Just the Way,single,|Parmalee|Blanco Brown,12/13/2019,9,1,4,0.107,0.426,0.8290000000000001,0.0,0.317,-2.84,0.0569,0.8140000000000001,180.24099999999999,New Boots,Country
804,37i9dQZF1DX8S0uQvJ4gaa,6YJY9l59OBxy3UKSeplf2q,36,Stay Over,2020-01-26T18:08:38Z,67,3.06355,79,Stay Over,single,|Jackson Michelson,7/19/2019,0,1,4,0.0446,0.597,0.7979999999999999,0.0,0.121,-5.162999999999999,0.0319,0.6859999999999999,142.011,New Boots,Country
805,37i9dQZF1DX8S0uQvJ4gaa,1mpD5ioZ9479I6CuKxn3K9,37,My Truck,2020-01-26T18:08:38Z,63,2.6388166666666666,78,My Truck,single,|Breland,1/11/2020,2,1,4,0.23199999999999998,0.883,0.299,5.62e-06,0.162,-8.382,0.105,0.551,136.985,New Boots,Country
806,37i9dQZF1DX8S0uQvJ4gaa,7pGWKJKvD2cMZ2qxFo8YdA,38,Boys,2020-01-26T18:08:38Z,50,3.22345,79,Boys,single,|Muscadine Bloodline,1/17/2020,0,1,4,0.349,0.619,0.649,3.35e-05,0.0542,-5.577000000000001,0.0328,0.44299999999999995,103.92299999999999,New Boots,Country
807,37i9dQZF1DX8S0uQvJ4gaa,5G01t1U46dv9Ue7mhMt7vS,40,Heartbeat Of A Small Town,2020-01-26T18:08:38Z,55,3.35355,79,Heartbeat Of A Small Town,single,|Travis Denning,9/20/2019,8,1,4,0.0124,0.5429999999999999,0.7440000000000001,0.0,0.315,-5.41,0.0273,0.38,93.029,New Boots,Country
808,37i9dQZF1DX8S0uQvJ4gaa,3AHrbVxuuJ2QITdTwEVjuB,41,Mama Drank,2020-01-26T18:08:38Z,45,3.27555,79,Mama Drank,single,|Jessi Alexander,1/10/2020,2,1,4,0.32,0.6459999999999999,0.52,0.0,0.188,-5.874,0.0308,0.46399999999999997,145.933,New Boots,Country
809,37i9dQZF1DX8S0uQvJ4gaa,1VZNOKrYekJeCBKABz4swv,42,That's Why I Love Dirt Roads,2020-01-26T18:08:38Z,58,3.6423666666666668,78,That's Why I Love Dirt Roads,single,|Granger Smith,10/25/2019,5,1,4,0.0548,0.5529999999999999,0.773,1.31e-06,0.125,-5.765,0.0287,0.501,120.01,New Boots,Country
810,37i9dQZF1DX8S0uQvJ4gaa,7wmCQ3tYnjfk03VuVrsgzr,43,Trouble Town,2020-01-26T18:08:38Z,56,3.0695666666666668,79,Trouble Town,single,|Jordan Davis,10/25/2019,1,1,4,0.00941,0.6759999999999999,0.7040000000000001,0.000127,0.114,-4.824,0.035,0.583,100.995,New Boots,Country
811,37i9dQZF1DX8S0uQvJ4gaa,4drTFbY9KJIvllrqVcJvLi,44,Next To You,2020-01-26T18:08:38Z,68,4.11355,79,Nightfall,album,|Little Big Town,1/17/2020,8,1,4,0.7559999999999999,0.53,0.39399999999999996,1.4800000000000002e-05,0.099,-8.152000000000001,0.0276,0.19399999999999998,135.981,New Boots,Country
812,37i9dQZF1DX8S0uQvJ4gaa,1ZHWO6q1J88f9WrRJbPupM,45,Diamonds,2020-01-26T18:08:38Z,63,2.8724333333333334,78,Diamonds,single,|Morgan Evans,11/8/2019,2,1,4,0.322,0.634,0.823,2.5300000000000002e-05,0.317,-5.01,0.0367,0.9640000000000001,157.878,New Boots,Country
813,37i9dQZF1DX8S0uQvJ4gaa,69RZJGfxX65CyLcVQ7xQVT,46,London,2020-01-26T18:08:38Z,57,2.730933333333333,79,London,single,|Filmore,11/22/2019,11,1,4,0.38,0.642,0.467,0.0,0.0987,-8.37,0.033,0.324,119.86399999999999,New Boots,Country
814,37i9dQZF1DX8S0uQvJ4gaa,2s8v5s2gACbha43QaBHcR5,47,What Feelin' Good Feels Like,2020-01-26T18:08:38Z,51,2.8170166666666665,78,What Feelin' Good Feels Like,single,|Trea Landon,10/4/2019,5,1,4,0.179,0.44799999999999995,0.67,0.0,0.10800000000000001,-4.575,0.0392,0.38799999999999996,72.35,New Boots,Country
815,37i9dQZF1DX8S0uQvJ4gaa,5FmvaZGd6fulojSToozLRD,48,"One Beer (HARDY feat. Lauren Alaina, Devin Dawson)",2020-01-26T18:08:38Z,71,2.886216666666667,79,HIXTAPE: Vol. 1,album,|HIXTAPE|HARDY|Lauren Alaina|Devin Dawson,9/13/2019,2,1,3,0.563,0.516,0.745,0.0,0.275,-8.352,0.0774,0.825,186.00400000000002,New Boots,Country
816,37i9dQZF1DX8S0uQvJ4gaa,0LmNCnjVZvqFsE6zIGRT2W,49,Half Past You,2020-01-26T18:08:38Z,56,2.8661166666666666,79,Half Past You,single,|Alex Hall,8/30/2019,8,1,4,0.0286,0.664,0.857,0.0,0.0959,-3.898,0.0305,0.9009999999999999,109.94,New Boots,Country
817,37i9dQZF1DX8S0uQvJ4gaa,5siey7DLeSXNnNY2i5aea1,50,Backroads,2020-01-26T18:08:38Z,42,2.84,79,Backroads,single,|Jordan Gray,1/10/2020,1,0,4,0.147,0.5479999999999999,0.47600000000000003,0.0,0.142,-14.963,0.0393,0.159,99.991,New Boots,Country
818,37i9dQZF1DX8S0uQvJ4gaa,2Jy50uaAgvyyrVOQsUv3rJ,51,Wedding Dress,2020-01-26T18:08:38Z,51,3.14705,79,Wedding Dress,single,|Levi Hummon,1/17/2020,0,0,4,0.379,0.6829999999999999,0.37200000000000005,0.0,0.11900000000000001,-16.174,0.0278,0.637,101.90899999999999,New Boots,Country
819,37i9dQZF1DX8S0uQvJ4gaa,5WyqIlRObmErasLN8MAXFS,52,One Night Standards,2020-01-26T18:08:38Z,61,3.1828833333333333,78,One Night Standards,single,|Ashley McBryde,8/30/2019,5,1,4,0.0241,0.54,0.6940000000000001,0.0092,0.0971,-4.456,0.0296,0.613,78.017,New Boots,Country
820,37i9dQZF1DX8S0uQvJ4gaa,35XbNpnb6d0DM0FRneJtZx,53,Quit on Me,2020-01-26T18:08:38Z,48,3.0726333333333335,79,Quit on Me,single,|Trent Tomlinson,12/19/2019,8,1,4,0.35,0.516,0.899,0.0,0.15,-3.016,0.0564,0.785,170.047,New Boots,Country
821,37i9dQZF1DX8S0uQvJ4gaa,2QCebkoOldG3sCKxBEX881,54,Small Town Girl,2020-01-26T18:08:38Z,58,2.97725,79,Small Town Girl,single,|Seth Alley,8/9/2019,2,1,4,0.261,0.647,0.7340000000000001,0.0,0.0684,-5.334,0.0287,0.34600000000000003,132.018,New Boots,Country
822,37i9dQZF1DX8S0uQvJ4gaa,2ireMa9phae6K22vWe6ysf,55,Down on My Window,2020-01-26T18:08:38Z,51,2.877083333333333,79,Down on My Window,single,|Ray Fulcher,8/30/2019,7,1,4,0.203,0.706,0.664,0.000502,0.0893,-6.2410000000000005,0.0235,0.457,108.021,New Boots,Country
823,37i9dQZF1DX8S0uQvJ4gaa,7pcwdacRqoO0aeaLzo8RdX,56,Heart’s Going Out Of Its Mind,2020-01-26T18:08:38Z,54,2.8413333333333335,79,Heart’s Going Out Of Its Mind,single,|Carly Pearce,1/17/2020,5,1,4,0.14400000000000002,0.586,0.7509999999999999,0.0,0.23800000000000002,-4.387,0.0383,0.653,89.955,New Boots,Country
824,37i9dQZF1DX8S0uQvJ4gaa,6X9Lb3LG0Zx73lIWh9uild,57,State I'm In,2020-01-26T18:08:38Z,53,2.61205,79,State I'm In,single,|Filmore,1/10/2020,11,0,4,0.0194,0.648,0.821,0.0,0.0656,-4.645,0.0784,0.624,112.055,New Boots,Country
825,37i9dQZF1DX8S0uQvJ4gaa,0S4AbPI3SBTHYBiQLXcvYD,58,Front Seat,2020-01-26T18:08:38Z,56,3.498483333333333,0,Front Seat,single,|Rayne Johnson,5/23/2019,6,1,4,0.188,0.546,0.48100000000000004,0.0,0.106,-7.081,0.0402,0.31,141.851,New Boots,Country
826,37i9dQZF1DX8S0uQvJ4gaa,2OVTLNxAYXQbvgORjadFE5,59,In The Car,2020-01-26T18:08:38Z,61,3.06555,78,"The Album, Pt. I",album,|Chase Rice,1/24/2020,9,1,4,0.0577,0.446,0.754,0.0,0.0893,-5.438,0.0437,0.38799999999999996,160.07,New Boots,Country
827,37i9dQZF1DX8S0uQvJ4gaa,4zLh511JiWkVxr5QOUkeVR,60,What I See,2020-01-26T18:08:38Z,59,3.8281,79,Lessons Learned,single,|LANCO,10/11/2019,2,1,4,0.0496,0.531,0.637,0.0,0.17800000000000002,-6.77,0.0279,0.461,78.01,New Boots,Country
828,37i9dQZF1DX8S0uQvJ4gaa,277YJPrwcN4a1W3xaP06T0,61,Bachelorettes on Broadway,2020-01-26T18:08:38Z,68,3.4734166666666666,79,Bachelorettes on Broadway,single,|Willie Jones,9/6/2019,9,1,4,0.0158,0.643,0.84,0.0,0.154,-3.057,0.0965,0.8059999999999999,99.988,New Boots,Country
829,37i9dQZF1DX8S0uQvJ4gaa,7GZSNz5KyP8huQdJpBPSkk,62,Close,2020-01-26T18:08:38Z,53,3.3188666666666666,79,Close,single,|John King,11/8/2019,11,0,4,0.11599999999999999,0.563,0.46,0.0,0.0978,-6.7589999999999995,0.052000000000000005,0.315,127.555,New Boots,Country
830,37i9dQZF1DX8S0uQvJ4gaa,1G8En7hHaA8vyB0jZkeBPK,63,Love-Ish,2020-01-26T18:08:38Z,36,3.4511,79,Love-Ish,single,|Christie Huff,1/24/2020,0,0,4,0.111,0.612,0.5820000000000001,1.34e-05,0.259,-5.2170000000000005,0.0362,0.256,105.1,New Boots,Country
831,37i9dQZF1DX8S0uQvJ4gaa,1K61P0kbiT6cJzh77NnxFg,64,My Person,2020-01-26T18:08:38Z,60,2.95,79,My Person,single,|Spencer Crandall,10/4/2019,7,1,4,0.0936,0.5670000000000001,0.757,0.0,0.13,-5.29,0.0485,0.754,166.01,New Boots,Country
832,37i9dQZF1DX8S0uQvJ4gaa,5peKbOjcAqDij7MrXqSBxm,65,To Get to You (feat. Jess Moskaluke),2020-01-26T18:08:38Z,50,3.1035,77,To Get To You (feat. Jess Moskaluke),single,|Gord Bamford|Jess Moskaluke,11/8/2019,9,0,4,0.19,0.654,0.755,0.0,0.297,-6.107,0.0419,0.509,113.00200000000001,New Boots,Country
833,37i9dQZF1DWTkxQvqMy4WW,698eQRku24PIYPQPHItKlA,1,She Got the Best of Me,2019-10-25T15:47:58Z,77,3.0526666666666666,79,This One's for You Too (Deluxe Edition),album,|Luke Combs,6/1/2018,11,1,4,0.0292,0.5329999999999999,0.907,0.0,0.386,-3.793,0.0406,0.7,150.99,Chillin' on a Dirt Road,Country
834,37i9dQZF1DWTkxQvqMy4WW,7LzeKqmOtpKVKJ1dmalkC0,2,Good as You,2019-10-25T15:47:58Z,48,3.2008833333333335,0,Experiment,album,|Kane Brown,7/12/2019,8,1,4,0.4,0.634,0.516,0.0,0.142,-6.05,0.0373,0.769,153.83100000000002,Chillin' on a Dirt Road,Country
835,37i9dQZF1DWTkxQvqMy4WW,3VamXAvVMczcS2PTYtPfBQ,3,Best Shot,2019-10-25T15:47:58Z,71,3.2508833333333333,78,Mercury Lane,album,|Jimmie Allen,10/12/2018,4,1,4,0.75,0.629,0.46399999999999997,0.0,0.0853,-8.72,0.0334,0.523,156.05100000000002,Chillin' on a Dirt Road,Country
836,37i9dQZF1DWTkxQvqMy4WW,1kFpL1itkwkdhO6kcmNJra,4,Die From A Broken Heart,2019-10-25T15:47:58Z,72,3.1381666666666668,79,Die From A Broken Heart,single,|Maddie & Tae,10/19/2018,4,1,4,0.363,0.607,0.514,0.0,0.258,-6.631,0.0323,0.414,75.97800000000001,Chillin' on a Dirt Road,Country
837,37i9dQZF1DWTkxQvqMy4WW,2A69wys3S9uiPSmn6UZWJn,5,Written in the Sand,2019-10-25T15:47:58Z,72,3.068,79,Happy Endings,album,|Old Dominion,8/25/2017,6,1,4,0.593,0.725,0.43700000000000006,0.0,0.0842,-9.602,0.0575,0.759,83.985,Chillin' on a Dirt Road,Country
838,37i9dQZF1DWTkxQvqMy4WW,6xHI9KjUjYT0FPtGO8Mxa1,6,Hurricane,2019-10-25T15:47:58Z,78,3.7088833333333335,79,This One's for You,album,|Luke Combs,6/2/2017,10,1,4,0.0153,0.46399999999999997,0.813,0.0,0.254,-6.185,0.0416,0.516,75.975,Chillin' on a Dirt Road,Country
839,37i9dQZF1DWTkxQvqMy4WW,53yTYusPQJ1AApL1hi0Dnc,7,"Sunrise, Sunburn, Sunset",2019-10-25T15:47:58Z,70,3.60155,79,What Makes You Country,album,|Luke Bryan,12/8/2017,9,1,4,0.193,0.47100000000000003,0.897,0.0,0.196,-2.27,0.0597,0.7190000000000001,159.958,Chillin' on a Dirt Road,Country
840,37i9dQZF1DWTkxQvqMy4WW,10M2Ex445zw585Ducldzkw,8,In Case You Didn't Know,2019-10-25T15:47:58Z,73,3.74755,79,Brett Young,album,|Brett Young,2/10/2017,10,1,4,0.386,0.607,0.536,0.0,0.102,-7.306,0.0305,0.434,147.986,Chillin' on a Dirt Road,Country
841,37i9dQZF1DWTkxQvqMy4WW,66IULVOTImQG2u0cJ3Ls04,9,Five More Minutes,2019-10-25T15:47:58Z,65,3.9825666666666666,79,Five More Minutes,single,|Scotty McCreery,5/5/2017,7,1,4,0.325,0.517,0.652,0.0,0.109,-6.153,0.0323,0.33299999999999996,156.07,Chillin' on a Dirt Road,Country
842,37i9dQZF1DWTkxQvqMy4WW,5S5rw0WLVCAux5B5bWCehK,10,I Like The Sound Of That,2019-10-25T15:47:58Z,69,3.488,2,Rewind,album,|Rascal Flatts,1/1/2014,0,1,4,0.257,0.611,0.8,0.0,0.19399999999999998,-5.61,0.0377,0.527,89.97399999999999,Chillin' on a Dirt Road,Country
843,37i9dQZF1DWTkxQvqMy4WW,2Wj1AZdBPMA1mkuuoTfOPg,11,Lonely Call,2019-10-25T15:47:58Z,66,3.7351,78,WildHorse,album,|RaeLynn,3/24/2017,6,1,4,0.0663,0.588,0.722,0.0,0.0721,-4.667,0.0289,0.243,145.931,Chillin' on a Dirt Road,Country
844,37i9dQZF1DWTkxQvqMy4WW,2YMhrXQYKkm4kXLcXKKd5z,12,Small Town Boy,2019-10-25T15:47:58Z,73,3.4288833333333333,78,Current Mood,album,|Dustin Lynch,9/8/2017,9,1,4,0.0251,0.5539999999999999,0.743,0.0,0.359,-6.016,0.0287,0.6729999999999999,72.997,Chillin' on a Dirt Road,Country
845,37i9dQZF1DWTkxQvqMy4WW,3I7krC8kr0gFR7P6vInR1I,13,Do I Make You Wanna,2019-10-25T15:47:58Z,71,3.9051,79,Summer Forever,album,|Billy Currington,6/2/2015,9,1,4,0.106,0.5529999999999999,0.747,0.0,0.154,-5.432,0.0279,0.521,90.012,Chillin' on a Dirt Road,Country
846,37i9dQZF1DWTkxQvqMy4WW,03fT3OHB9KyMtGMt2zwqCT,14,Play It Again,2019-10-25T15:47:58Z,75,3.7811,79,Crash My Party,album,|Luke Bryan,1/1/2013,11,1,4,0.0916,0.506,0.8859999999999999,0.0,0.0734,-3.225,0.0655,0.595,143.935,Chillin' on a Dirt Road,Country
847,37i9dQZF1DWTkxQvqMy4WW,609qKv3KPAbdtp0LQH2buA,15,I'll Name the Dogs,2019-10-25T15:47:58Z,68,3.0606666666666666,78,Texoma Shore,album,|Blake Shelton,11/3/2017,4,1,4,0.171,0.348,0.87,4.4e-06,0.20199999999999999,-5.86,0.13699999999999998,0.763,83.39200000000001,Chillin' on a Dirt Road,Country
848,37i9dQZF1DWTkxQvqMy4WW,6CyJlVAEFlNdpggOLanytL,16,Hangin' On,2019-10-25T15:47:58Z,68,3.0906666666666665,79,Losing Sleep,album,|Chris Young,10/20/2017,8,1,4,0.0651,0.434,0.831,0.0,0.11900000000000001,-4.774,0.0453,0.596,156.034,Chillin' on a Dirt Road,Country
849,37i9dQZF1DWTkxQvqMy4WW,6n6OQfBpCgzF9oEg8zhBN7,17,Get Along,2019-10-25T15:47:58Z,71,3.3270833333333334,78,Songs for the Saints,album,|Kenny Chesney,7/27/2018,7,1,4,0.10099999999999999,0.632,0.804,0.0,0.17,-6.109,0.0503,0.35,92.456,Chillin' on a Dirt Road,Country
850,37i9dQZF1DWTkxQvqMy4WW,6nqvInlnaMzEzaw4s0zbee,18,Doin' Fine,2019-10-25T15:47:58Z,64,3.3317666666666668,4,Road Less Traveled,album,|Lauren Alaina,1/27/2017,8,1,4,0.11599999999999999,0.439,0.752,0.0,0.133,-4.143,0.0375,0.456,166.051,Chillin' on a Dirt Road,Country
851,37i9dQZF1DWTkxQvqMy4WW,6E9V9TRlVOLjenGjHemzEH,19,Hard To Love,2019-10-25T15:47:58Z,71,3.7382166666666667,79,Hard 2 Love,album,|Lee Brice,4/24/2012,9,1,4,0.0119,0.638,0.722,0.00808,0.18899999999999997,-6.1770000000000005,0.0332,0.469,103.01700000000001,Chillin' on a Dirt Road,Country
852,37i9dQZF1DWTkxQvqMy4WW,0SoK5u8MD2VVikNPwXBz74,20,Babe,2019-10-25T15:47:58Z,64,3.5851,79,Bigger (Big Machine Radio Release Special),album,|Sugarland|Taylor Swift,6/7/2018,4,1,4,0.0187,0.535,0.777,1.62e-06,0.136,-3.292,0.207,0.664,171.72,Chillin' on a Dirt Road,Country
853,37i9dQZF1DWTkxQvqMy4WW,09iyGiljLWRYXdRazFkdtJ,21,I Could Use a Love Song,2019-10-25T15:47:58Z,69,3.2736833333333335,79,HERO (Deluxe Edition),album,|Maren Morris,3/17/2017,6,1,4,0.214,0.638,0.634,0.0,0.0866,-6.474,0.0468,0.473,92.09700000000001,Chillin' on a Dirt Road,Country
854,37i9dQZF1DWTkxQvqMy4WW,2NEBP8SXEqwZt2PRdPXXuy,22,Everything's Gonna Be Alright,2019-10-25T15:47:58Z,68,3.826216666666667,79,No Zip Code,album,|David Lee Murphy|Kenny Chesney,4/6/2018,5,0,4,0.0721,0.764,0.5870000000000001,6.45e-06,0.094,-7.002000000000001,0.0298,0.494,89.98,Chillin' on a Dirt Road,Country
855,37i9dQZF1DWTkxQvqMy4WW,2qYsSHsYkihWx043HVJQRV,23,Dirt Road Anthem,2019-10-25T15:47:58Z,72,3.8233333333333333,2,My Kinda Party,album,|Jason Aldean,11/2/2010,2,1,4,0.34700000000000003,0.68,0.741,1.87e-06,0.11699999999999999,-5.055,0.0357,0.635,127.024,Chillin' on a Dirt Road,Country
856,37i9dQZF1DWTkxQvqMy4WW,498ZVInMGDkmmNVpSWqHiZ,24,May We All,2019-10-25T15:47:58Z,70,3.76955,79,Dig Your Roots,album,|Florida Georgia Line|Tim McGraw,8/26/2016,7,1,4,0.0409,0.514,0.9179999999999999,0.0,0.342,-4.306,0.0365,0.64,150.033,Chillin' on a Dirt Road,Country
857,37i9dQZF1DWTkxQvqMy4WW,4xInIiKipU1mtUogJ3ZdYr,25,American Honey,2019-10-25T15:47:58Z,66,3.7477666666666667,78,Need You Now,album,|Lady Antebellum,1/1/2010,1,1,4,0.508,0.588,0.684,0.0,0.141,-5.154,0.0288,0.121,85.99700000000001,Chillin' on a Dirt Road,Country
858,37i9dQZF1DWTkxQvqMy4WW,3quTUw70QQN6rPRWximeGp,26,If I Were You (feat. Keith Urban),2019-10-25T15:47:58Z,63,3.552216666666667,79,If I Were You (feat. Keith Urban),single,|Jillian Jacqueline|Keith Urban,8/17/2018,11,1,4,0.304,0.547,0.672,0.0,0.0996,-5.023,0.0496,0.28300000000000003,155.791,Chillin' on a Dirt Road,Country
859,37i9dQZF1DWTkxQvqMy4WW,0H04yVa3DJxoXbLBpAb7iV,27,I'm Comin' Over,2019-10-25T15:47:58Z,70,3.288,79,I'm Comin' Over,album,|Chris Young,11/13/2015,10,1,4,0.0282,0.575,0.845,0.0,0.0814,-3.838,0.035,0.376,127.99700000000001,Chillin' on a Dirt Road,Country
860,37i9dQZF1DWTkxQvqMy4WW,2TAcwD5KcV9uY3O1tLGV15,28,Are You Gonna Kiss Me Or Not,2019-10-25T15:47:58Z,66,3.082,78,Thompson Square,album,|Thompson Square,2/8/2011,8,1,4,0.039,0.485,0.701,0.0,0.0977,-3.807,0.0288,0.613,151.94799999999998,Chillin' on a Dirt Road,Country
