,Track ID,Track Name,Track Added At,Track Popularity,Track Duration,Available Markets,Album,Album Type,Artist,Release Date,Key,Mode,Time Signature,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Valence,Tempo,Speechiness,Valence,Tempo
2052,29vo9RUjxgZWXWGTpD8f4m,Turn off the Lights (feat. Alexis Roberts),2020-01-29T16:23:18Z,27,210546,0,Turn off the Lights (feat. Alexis Roberts),single,|Chris Lake|Alexis Roberts,2018-02-23,2.0,1.0,4.0,0.00179,0.652,0.855,0.0,0.0404,-4.832,0.0441,0.279,134.009,0.0441,0.279,134.009
2053,6WbADFqMvR8N5u0BvtsWQE,Without You (feat. Sandro Cavazza),2020-01-29T16:23:18Z,27,181672,0,AVĪCI (01),single,|Avicii|Sandro Cavazza,2017-08-10,0.0,0.0,4.0,0.00569,0.667,0.871,0.00655,0.165,-4.905,0.0343,0.187,128.042,0.0343,0.187,128.042
2054,03IBnHJvOQBr4dy3RguAph,Like I Do,2020-01-29T16:23:18Z,55,201560,3,7,album,|David Guetta|Martin Garrix|Brooks,2018-09-14,4.0,0.0,4.0,0.0248,0.647,0.992,0.106,0.156,-2.748,0.0971,0.555,124.0,0.0971,0.555,124.0
2055,4cuJbDiraxt9AsEeevmFuQ,Make Your Move,2020-01-29T16:23:18Z,64,168991,79,Make Your Move,single,|Anton Powers|Redondo,2019-01-18,5.0,0.0,4.0,0.00897,0.612,0.963,0.00378,0.294,-3.912,0.0531,0.179,138.009,0.0531,0.179,138.009
2056,2xkrujtSjZz7EKAYGbIIzH,Blah Blah Blah,2020-01-29T16:23:18Z,68,183518,51,Blah Blah Blah,single,|Armin van Buuren,2018-05-18,3.0,1.0,4.0,0.00514,0.714,0.828,0.154,0.32,-4.663,0.0598,0.208,124.034,0.0598,0.208,124.034
2057,6EXl6ZF6rXm6qCsKeizJ1b,Grapevine,2020-01-29T16:23:18Z,12,150967,0,Grapevine,single,|Tiësto,2018-10-26,3.0,1.0,4.0,0.3,0.688,0.688,0.0,0.0982,-5.84,0.0357,0.451,114.011,0.0357,0.451,114.011
2058,0WVAQaxrT0wsGEG4BCVSn2,Born To Be Yours,2020-01-29T16:23:18Z,64,193320,1,Born To Be Yours,single,|Kygo|Imagine Dragons,2018-06-15,9.0,1.0,4.0,0.033,0.53,0.789,0.119,0.272,-5.546,0.0431,0.0654,110.086,0.0431,0.0654,110.086
2059,5TL9e2xgtvJFtNCBsq1CgX,Changa - Blanke Remix,2020-01-29T16:23:18Z,56,188470,76,Changa,single,|PNAU|Blanke,2018-05-11,6.0,1.0,4.0,0.0166,0.527,0.835,0.0,0.249,-5.298,0.0433,0.654,125.983,0.0433,0.654,125.983
2060,0ct6r3EGTcMLPtrXHDvVjc,The Nights,2020-01-29T16:23:18Z,80,176658,78,The Days / Nights,album,|Avicii,2014-01-01,5.0,0.0,4.0,0.0275,0.646,0.741,0.0,0.312,-4.973,0.034,0.571,123.077,0.034,0.571,123.077
2061,6h5PAsRni4IRlxWr6uDPTP,More Than You Know,2020-01-29T16:23:18Z,80,203000,77,More Than You Know,album,|Axwell /\ Ingrosso,2017-07-28,3.0,0.0,4.0,0.339,0.742,0.838,0.0,0.0595,-2.758,0.0476,0.694,128.022,0.0476,0.694,128.022
2062,49ziHtycEUnbFQtE8e8slt,Jackie Chan,2020-01-29T16:23:18Z,60,215675,71,Jackie Chan,single,|Tiësto|Dzeko|Preme|Post Malone,2018-05-18,2.0,1.0,4.0,0.228,0.585,0.744,0.0,0.195,-4.751,0.0419,0.349,104.919,0.0419,0.349,104.919
2063,2Un9MGFwpGdGU9yl9KOvXx,Nobody Compares To You (feat. Katie Pearlman),2020-01-29T16:23:18Z,67,231383,79,Gravity Pt. 1,single,|Gryffin|Katie Pearlman,2018-12-14,0.0,1.0,4.0,0.308,0.836,0.665,0.000925,0.0714,-5.779,0.0745,0.677,120.997,0.0745,0.677,120.997
2064,4bAmAVdks2Y84VNVVLXFwN,Show Me Love - EDX Remix / Radio Edit,2020-01-29T16:23:18Z,62,180336,3,Show Me Love (Remixes 2),single,|Sam Feldt|Kimberly Anne|EDX,2015-07-24,10.0,0.0,4.0,0.0623,0.55,0.854,1.49e-06,0.152,-5.455,0.0488,0.38,122.038,0.0488,0.38,122.038
2065,0dy9clh4KhNnimYUHPpb34,Desire - Gryffin Remix,2020-01-29T16:23:18Z,56,268853,78,We Are Your Friends (Music From The Original Motion Picture/Deluxe),compilation,|Years & Years|Gryffin,2015-08-21,0.0,1.0,4.0,0.341,0.562,0.871,1.47e-06,0.351,-4.788,0.0646,0.351,130.043,0.0646,0.351,130.043
2066,79ep1XDpYKg0goDd3g5uPT,Neon Sky,2020-01-29T16:23:18Z,39,196615,79,Neon Sky,single,|Feenixpawl|Mikayla,2018-05-04,2.0,1.0,4.0,0.0724,0.695,0.827,0.0,0.0927,-3.13,0.0379,0.681,119.957,0.0379,0.681,119.957
2067,2G0xaYcKwIaY0i6FDAVbpU,Who You Are (feat. MIO),2020-01-29T16:23:18Z,52,195000,79,Who You Are (Remixes),single,|Syn Cole,2018-04-20,5.0,0.0,4.0,0.00209,0.727,0.683,0.000274,0.0861,-7.114,0.0265,0.446,123.027,0.0265,0.446,123.027
2068,6OufwUcCqo81guU2jAlDVP,Love Tonight - Edit,2020-01-29T16:23:18Z,57,241970,79,Love Tonight,single,|Shouse,2017-12-14,7.0,1.0,4.0,0.171,0.753,0.657,0.0,0.112,-3.061,0.0449,0.437,107.01,0.0449,0.437,107.01
2069,09IStsImFySgyp0pIQdqAc,The Middle,2020-01-29T16:23:18Z,83,184732,79,The Middle,single,|Zedd|Maren Morris|Grey,2018-01-23,2.0,1.0,4.0,0.00182,0.76,0.964,0.7,0.0974,-5.844,0.0576,0.641,125.0,0.0576,0.641,125.0
2070,05LvE6ySn6hEcHdAJ7N19z,Losing It,2020-01-29T16:23:18Z,15,248035,0,Losing It,single,|FISHER,2018-07-13,9.0,1.0,4.0,0.00293,0.57,0.787,6.01e-05,0.341,-3.907,0.0438,0.241,131.997,0.0438,0.241,131.997
2071,0qrSkHowBHwo0F2LNW9ieK,Another Time - Album Edit,2020-01-29T16:23:18Z,53,235608,74,Nights Awake,album,|Kyau & Albert,2013-02-22,9.0,0.0,4.0,0.037,0.791,0.862,2.19e-05,0.0814,-3.24,0.11,0.592,123.994,0.11,0.592,123.994
2072,7ef4DlsgrMEH11cDZd32M6,One Kiss (with Dua Lipa),2020-01-29T16:23:18Z,85,214846,79,One Kiss (with Dua Lipa),single,|Calvin Harris|Dua Lipa,2018-04-06,11.0,0.0,4.0,0.125,0.72,0.746,0.000476,0.0929,-5.567,0.0985,0.511,124.045,0.0985,0.511,124.045
2073,15MTd64KUMG7CF6mOyovsQ,Something Just Like This - Don Diablo Remix,2020-01-29T16:23:18Z,56,230853,79,Something Just Like This (Remix Pack),single,|The Chainsmokers|Coldplay|Don Diablo,2017-04-28,6.0,1.0,4.0,0.157,0.899,0.371,0.00193,0.108,-12.654,0.0676,0.604,124.027,0.0676,0.604,124.027
2074,3L6nSOjM4pBdArNQvSbWvO,Give Me,2020-01-29T16:23:18Z,54,187794,78,Give Me,single,|Boye & Sigvardt,2016-04-15,1.0,1.0,4.0,0.0732,0.509,0.729,2.73e-05,0.233,-4.773,0.0343,0.196,127.871,0.0343,0.196,127.871
2075,6nLctpnQJiPTxkaSgbPKiw,Together,2020-01-29T16:23:18Z,61,221274,79,Seven,single,|Martin Garrix|Matisse & Sadko,2016-10-28,6.0,0.0,4.0,0.31,0.579,0.736,0.0,0.198,-3.863,0.0527,0.613,127.999,0.0527,0.613,127.999
2076,2P4OICZRVAQcYAV2JReRfj,Waiting For Love,2020-01-29T16:23:18Z,78,230613,77,Stories,album,|Avicii,2015-10-02,0.0,1.0,4.0,0.0336,0.427,0.695,3.96e-06,0.117,-4.628,0.0435,0.226,128.118,0.0435,0.226,128.118
2077,7vLIj2GVAeYrohv8p0JjF0,Sunrise,2020-01-29T16:23:18Z,57,198223,74,Sunrise,single,|ARTY|April Bender,2018-01-19,7.0,1.0,4.0,0.157,0.592,0.688,0.0,0.108,-3.434,0.047,0.351,104.075,0.047,0.351,104.075
2078,2kCw2mBWJEUqrU16t9aw2o,The Other - DallasK Remix,2020-01-29T16:23:18Z,54,222115,78,I met you when I was 18. (the extras),album,|Lauv|DallasK,2018-05-30,3.0,1.0,4.0,0.299,0.605,0.783,0.000175,0.133,-4.271,0.0324,0.105,124.015,0.0324,0.105,124.015
2079,5BIjJP1zlOa3iY65RSkXkr,Nevada (feat. Cozi Zuehlsdorff),2020-01-29T16:23:18Z,8,208561,0,Nevada (feat. Cozi Zuehlsdorff),single,|Vicetone|Cozi Zuehlsdorff,2016-06-24,8.0,0.0,3.0,0.0853,0.699,0.94,0.0,0.336,-5.969,0.208,0.652,122.079,0.208,0.652,122.079
2080,5xzzxWj8a1YBbNZhNLqWuQ,Dancing Alone,2020-01-29T16:23:18Z,63,253770,79,Dancing Alone,single,|Axwell /\ Ingrosso|RØMANS,2018-06-29,11.0,0.0,4.0,0.00163,0.711,0.829,0.0125,0.0809,-7.37,0.037,0.435,118.021,0.037,0.435,118.021
2081,6lXPxNJVBoIRUitMJZw64Y,Drive (feat. Delilah Montagu),2020-01-29T16:23:18Z,7,186093,0,7,album,|Black Coffee|David Guetta|Delilah Montagu,2018-09-14,0.0,1.0,4.0,0.00719,0.732,0.734,1.49e-05,0.34,-6.423,0.107,0.643,123.033,0.107,0.643,123.033
2082,7Bj5sIMpuI5io0C6EO6BWr,Pumped Up,2020-01-29T16:23:18Z,64,177073,70,The Album,album,|Klingande,2019-11-15,9.0,0.0,4.0,0.00646,0.595,0.877,0.0879,0.398,-7.414,0.0442,0.081,125.015,0.0442,0.081,125.015
2083,6TR0FGw4zhlGbQALN065AI,Breathe,2020-01-29T16:23:18Z,69,194232,79,Breathe,single,|CamelPhat|Cristoph|Jem Cooke,2018-11-16,5.0,0.0,4.0,0.00916,0.729,0.899,0.0,0.243,-2.877,0.0714,0.759,122.005,0.0714,0.759,122.005
2084,3zMgmxcYk8QUpcwwzUpt4v,Piece Of Me (with MK),2020-01-29T16:23:18Z,4,188160,0,Get To Know,album,|MK|Becky Hill,2019-09-27,11.0,1.0,4.0,0.0531,0.618,0.885,0.000417,0.191,-1.943,0.0551,0.554,125.984,0.0551,0.554,125.984
2085,3hY80yJLjl2VgYLjn1aLVp,Rhythm Is A Dancer,2020-01-29T16:23:18Z,10,171428,0,Rhythm Is A Dancer,single,|Breathe Carolina|Dropgun|Kaleena Zanders,2017-05-12,3.0,1.0,4.0,0.0416,0.446,0.573,0.0,0.108,-5.081,0.0279,0.167,135.96,0.0279,0.167,135.96
2086,3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,2020-01-29T16:23:18Z,57,213706,63,Wild Wild Son,single,|Armin van Buuren|Sam Martin,2018-10-12,2.0,1.0,4.0,0.22,0.625,0.707,0.0,0.213,-4.761,0.0337,0.479,138.064,0.0337,0.479,138.064
2087,0Ev562zA4pmUsBqjxsxxdx,Feel Good (feat. Daya),2020-01-29T16:23:18Z,73,248156,79,Feel Good (feat. Daya),single,|Gryffin|ILLENIUM|Daya,2017-03-03,6.0,1.0,4.0,0.000628,0.388,0.915,0.0131,0.146,-3.293,0.0462,0.102,127.823,0.0462,0.102,127.823
2088,1FZ90IoWFZlubV6bjyyEwq,Faded - Dash Berlin Remix,2020-01-29T16:23:18Z,59,215413,79,Faded (Remixes),single,|Alan Walker|Dash Berlin,2016-04-29,6.0,0.0,4.0,0.019,0.611,0.809,0.0185,0.114,-6.63,0.0342,0.428,118.003,0.0342,0.428,118.003
2089,5ZvHcR4OSwvEV5IhigbTOT,Underwater,2020-01-29T16:23:18Z,66,349293,76,SOLACE,album,|RÜFÜS DU SOL,2018-10-19,8.0,1.0,4.0,0.0022,0.582,0.894,0.0223,0.0664,-6.298,0.041,0.0694,125.946,0.041,0.0694,125.946
2090,0MOiv7WTXCqvm89lVCf9C8,Million Voices - Radio Edit,2020-01-29T16:23:18Z,64,192866,27,Million Voices,single,|Otto Knows,2012-01-01,8.0,1.0,4.0,0.0308,0.518,0.724,0.0,0.116,-6.327,0.0839,0.334,121.884,0.0839,0.334,121.884
2091,7pstxLUhvsJC3M4TxHe2aI,Carry You Home,2020-01-29T16:23:18Z,11,192731,0,Carry You Home,single,|Tiësto|Stargate|Aloe Blacc,2017-09-29,6.0,1.0,4.0,0.0379,0.6,0.774,0.0134,0.191,-7.243,0.0256,0.8,136.007,0.0256,0.8,136.007
2092,4vdAfDiZUhFbm5CSqIsMHA,On A Good Day - Above & Beyond Radio Edit,2020-01-29T16:23:18Z,48,221366,75,On A Good Day,single,|Oceanlab|Above & Beyond,2009-04-06,2.0,1.0,4.0,0.0244,0.636,0.953,0.0164,0.108,-3.74,0.0353,0.397,142.011,0.0353,0.397,142.011
2093,12mGwph2YzDIlChtq3EdXP,Alone,2020-01-29T16:23:18Z,19,273802,0,Alone,single,|Marshmello,2016-05-13,6.0,1.0,4.0,0.0265,0.535,0.882,0.0,0.104,-3.104,0.0389,0.228,127.957,0.0389,0.228,127.957
2094,0zqW3PH8IqXu1ososgokBX,Belong - Axwell & Years Remode Edit,2020-01-29T16:23:18Z,24,217500,0,Belong,single,|Axwell|Shapov|Years,2016-08-05,9.0,1.0,4.0,0.0256,0.454,0.726,7.86e-05,0.0604,-5.482,0.035,0.0971,127.926,0.035,0.0971,127.926
2095,35eDC4sKVDU1BGNHhbNbCP,Walls,2020-01-29T16:23:18Z,7,255234,0,Walls,single,|Sultan + Shepard|Quilla,2012-06-19,9.0,0.0,4.0,0.0687,0.681,0.798,0.0423,0.299,-5.214,0.0297,0.268,125.998,0.0297,0.268,125.998
2096,2xbAMvq8sPxkSyNyARbgHh,Angel on My Shoulder - EDX's Belo Horizonte At Night Edit,2020-01-29T16:23:18Z,31,229133,0,Angel on My Shoulder,single,|Kaskade,2008,8.0,1.0,4.0,0.495,0.784,0.757,1.18e-06,0.142,-3.912,0.0384,0.587,104.996,0.0384,0.587,104.996
2097,1YMBg7rOjxzbya0fPOYfNX,A Different Way (with Lauv),2020-01-29T16:23:18Z,68,198285,79,A Different Way (with Lauv),single,|DJ Snake|Lauv,2017-09-21,2.0,1.0,4.0,0.0302,0.464,0.637,3.37e-05,0.0876,-4.37,0.0694,0.281,186.1,0.0694,0.281,186.1
2098,2oL0HIuo0cxIycDtJWbpuN,Where'd U Go,2020-01-29T16:23:18Z,60,184556,79,Awake,album,|ILLENIUM|Said the Sky,2017-09-21,5.0,0.0,4.0,0.0244,0.697,0.774,4.44e-06,0.6,-3.467,0.0352,0.649,124.001,0.0352,0.649,124.001
2099,1wMgSz5vW6txvc0RkbsvSY,Hey Alligator,2020-01-29T16:23:18Z,51,209173,78,The Aviary,album,|Galantis,2017-09-15,4.0,0.0,4.0,0.0211,0.596,0.856,0.0178,0.141,-3.556,0.0346,0.743,127.949,0.0346,0.743,127.949
2100,6YUTL4dYpB9xZO5qExPf05,Summer,2020-01-29T16:23:18Z,79,222533,79,Motion,album,|Calvin Harris,2014-10-31,0.0,0.0,4.0,0.376,0.652,0.83,7.28e-05,0.382,-3.766,0.0423,0.622,126.121,0.0423,0.622,126.121
2101,1moAPCCBviS5HHFVHjtzrp,We Could Go Back - Jonas Blue & Jack Wins Club Mix,2020-01-29T16:23:18Z,50,175473,79,We Could Go Back (Jonas Blue & Jack Wins Club Mix),single,|Jonas Blue|Moelogo|Jack Wins,2017-11-03,7.0,1.0,4.0,0.0643,0.683,0.785,1.34e-05,0.177,-4.879,0.037,0.581,122.997,0.037,0.581,122.997
2102,23FHa9lYnG6Dr8OzombPkS,Roots,2019-12-06T02:15:11Z,69,184563,79,Roots,single,|Valerie Broussard|Galantis,2019-08-16,6.0,1.0,4.0,0.00908,0.707,0.806,0.0,0.366,-4.777,0.175,0.634,119.972,0.175,0.634,119.972
2103,1YSwQvw1NrEPfA0j1iY8eV,All The Lies - Toby Romeo Remix / Radio Edit,2019-12-06T02:15:11Z,57,163000,40,All The Lies (Remixes),single,|Alok|Felix Jaehn|The Vamps|Toby Romeo,2019-07-19,5.0,1.0,4.0,0.022,0.731,0.802,0.0,0.059,-4.763,0.0623,0.434,121.991,0.0623,0.434,121.991
2104,0jlpHhGUFn4aAWLsRRnwep,Magnets (feat. Sophie Simmons),2019-12-06T02:15:11Z,62,179016,78,Magnets (feat. Sophie Simmons),single,|Sam Feldt|Sophie Simmons,2019-05-10,7.0,1.0,4.0,0.0668,0.667,0.824,4.91e-06,0.131,-4.682,0.0396,0.59,117.019,0.0396,0.59,117.019
2105,7ubEV4AIzzuaGKnl23GhjR,Found Me (feat. Maria Hazell),2019-12-06T02:15:11Z,62,192820,78,Found Me (feat. Maria Hazell),single,|The Him|Maria Hazell,2019-05-03,8.0,1.0,4.0,0.0154,0.693,0.678,6.05e-06,0.101,-7.159,0.0324,0.404,103.952,0.0324,0.404,103.952
2106,6oJ6le65B3SEqPwMRNXWjY,Higher Love,2019-12-06T02:15:11Z,87,228267,79,Higher Love,single,|Kygo|Whitney Houston,2019-06-28,8.0,1.0,4.0,0.00166,0.6,0.888,0.0,0.4,-4.612,0.13,0.641,126.056,0.13,0.641,126.056
2107,7EHCt2jdVwHp557sfMPosf,Found Love (feat. Lovespeake),2019-12-06T02:15:11Z,60,157023,79,Found Love (feat. Lovespeake),single,|MOTi|Terry McLove|Lovespeake,2019-02-15,2.0,1.0,4.0,0.00166,0.554,0.864,0.0,0.119,-4.403,0.0889,0.305,126.975,0.0889,0.305,126.975
2108,3rnBqIIoxOpQ0p9BeW3NT4,Back To Life,2019-12-06T02:15:11Z,64,201259,76,Back To Life,single,|DubVision|Afrojack,2019-08-16,6.0,1.0,4.0,0.118,0.745,0.929,0.000496,0.609,-3.191,0.153,0.302,125.036,0.153,0.302,125.036
2109,1RXzKs0tQcn7CeI6w34REK,Nobody Like You - RetroVision Flip,2019-12-06T02:15:11Z,57,205440,79,Nobody Like You (RetroVision Flip),single,|Landis|RetroVision,2019-09-13,8.0,1.0,4.0,0.0799,0.675,0.919,0.0,0.143,-5.385,0.127,0.585,124.982,0.127,0.585,124.982
2110,7fvUMiyapMsRRxr07cU8Ef,Beautiful People (feat. Khalid) - Jack Wins Remix,2019-12-06T02:15:11Z,67,163048,78,Beautiful People (feat. Khalid) [Jack Wins Remix],single,|Ed Sheeran|Khalid|Jack Wins,2019-07-11,0.0,1.0,4.0,0.0729,0.547,0.892,1.84e-05,0.308,-1.591,0.0745,0.745,122.078,0.0745,0.745,122.078
2111,4g8k9cKU6G7Bke5PQOvpg4,I'll Live On,2019-12-06T02:15:11Z,58,185409,75,I'll Live On,single,|Swanky Tunes|Jantine,2019-08-09,0.0,0.0,4.0,0.533,0.69,0.757,0.0,0.202,-5.16,0.244,0.581,124.273,0.244,0.581,124.273
2112,7MRghgE1RnubxFJBfUEPwt,One Touch (with ‪Jess Glynne),2019-12-06T02:15:11Z,16,197746,0,Snacks (Supersize),album,|Jess Glynne|Jax Jones,2019-09-06,4.0,1.0,4.0,0.0942,0.632,0.574,0.0,0.215,-8.584,0.053,0.557,125.989,0.053,0.557,125.989
2113,3eW2EDwNRAiQKkgom96dUa,Summer Air (feat. Trevor Guthrie),2019-12-06T02:15:11Z,39,201904,2,Summer Air (feat. Trevor Guthrie),single,|Hardwell|Trevor Guthrie,2019-05-31,0.0,1.0,4.0,0.216,0.664,0.855,0.0,0.0868,-4.462,0.0983,0.716,125.025,0.0983,0.716,125.025
2114,7DCdlReHytM62WN1KBktrS,A Place For Us (feat. Ynnox),2019-12-06T02:15:11Z,60,202560,79,A Place For Us (feat. Ynnox),single,|Dualities|Ynnox,2019-05-31,0.0,1.0,4.0,0.00463,0.658,0.804,0.0,0.178,-5.735,0.0377,0.508,120.047,0.0377,0.508,120.047
2115,1pfgsjmxVZhoZpeDx6POKv,Bones (feat. OneRepublic),2019-12-06T02:15:11Z,77,205792,78,Bones (feat. OneRepublic),single,|Galantis|OneRepublic,2019-01-31,6.0,1.0,4.0,0.0589,0.596,0.907,3.08e-06,0.295,-5.447,0.0477,0.263,123.987,0.0477,0.263,123.987
2116,5tuOGRYPjh5lV6M5zbNRNH,Let Me Take You There (feat. Laura White),2019-12-06T02:15:11Z,62,217741,79,Let Me Take You There (feat. Laura White),single,|Max Styler|Laura White,2019-08-16,0.0,0.0,4.0,0.0488,0.643,0.925,2.82e-05,0.159,-5.642,0.0377,0.616,121.969,0.0377,0.616,121.969
2117,3qBnc1nWty6LjPIjXuAigw,Moving Mountains - GATTÜSO Remix,2019-12-06T02:15:11Z,59,182295,71,Moving Mountains (GATTÜSO Remix),single,|Disco Fries|GATTÜSO|Ollie Green,2019-03-29,0.0,1.0,4.0,0.187,0.65,0.632,0.0,0.738,-6.412,0.189,0.539,127.99,0.189,0.539,127.99
2118,2DVKFAAZJ9jvfkj3eifEWp,Idea of You,2019-12-06T02:15:11Z,55,187492,78,Idea of You,single,|Jack Shore|Alvix|JJM|LIN,2019-06-14,7.0,1.0,4.0,0.000698,0.548,0.905,0.000528,0.361,-5.574,0.052,0.497,127.988,0.052,0.497,127.988
2119,7lLXqNYcNC85aCuJV1Lito,There For You,2019-12-06T02:15:11Z,10,156562,0,There For You,single,|Raven & Kreyn,2019-06-14,5.0,0.0,4.0,0.307,0.72,0.803,2.22e-05,0.157,-4.74,0.0388,0.747,124.08,0.0388,0.747,124.08
2120,08LlEt7KLbs82kA8sN8iRj,Way We Used 2,2019-12-06T02:15:11Z,53,162533,19,Way We Used 2,single,|Showtek|Sultan + Shepard,2019-06-14,10.0,1.0,4.0,0.0626,0.593,0.553,2.18e-06,0.18,-6.001,0.0376,0.271,125.049,0.0376,0.271,125.049
2121,7iFDwY61u9qh4CP9eEjRme,I Don't Wanna Say Goodbye,2019-12-06T02:15:11Z,57,174910,79,I Don't Wanna Say Goodbye,single,|Max Vangeli,2019-01-28,7.0,1.0,4.0,0.00425,0.534,0.956,0.0118,0.722,-2.801,0.0427,0.625,123.964,0.0427,0.625,123.964
2122,6IbTS0IujM8YVkismBljXT,Forever Young,2019-12-06T02:15:11Z,57,159323,79,Forever Young,single,|Jack Wins|Amy Grace,2019-02-08,4.0,1.0,4.0,0.136,0.619,0.71,0.0,0.151,-3.058,0.0403,0.359,124.106,0.0403,0.359,124.106
2123,1Rmxhk9QkgjJAPifwkA4uM,The Same Way,2019-12-06T02:15:11Z,66,184838,79,The Same Way,single,|Don Diablo|KiFi,2019-07-25,8.0,1.0,4.0,0.153,0.624,0.758,1.61e-05,0.104,-6.039,0.0413,0.413,122.019,0.0413,0.413,122.019
2124,6H4Z4Sl0QYihizCTPzhEZm,Sparking My Fire (feat. ROE),2019-12-06T02:15:11Z,24,186213,0,Sparking My Fire,single,|SACHI|ROE,2019-05-17,3.0,1.0,4.0,0.104,0.619,0.893,0.00603,0.132,-3.435,0.0814,0.695,126.023,0.0814,0.695,126.023
2125,2TcCnaekMPZ287vkd2f8Wi,All They Wanna Be - Denis First & Reznikov Remix,2019-12-06T02:15:11Z,54,175620,78,All They Wanna Be (Remixes),single,|Madison Mars|Caslin|Reznikov|Denis First,2018-05-04,8.0,1.0,4.0,0.000913,0.63,0.907,0.000474,0.119,-3.598,0.0615,0.547,124.019,0.0615,0.547,124.019
2126,0iIF71yQUh4V3w5J00ob7K,This Groove - Codeko Remix,2019-12-06T02:15:11Z,61,191612,78,This Groove (Codeko Remix),single,|Oliver Heldens|Lenno|Codeko,2019-05-24,8.0,1.0,4.0,0.132,0.632,0.958,0.906,0.138,-6.081,0.0365,0.365,126.013,0.0365,0.365,126.013
2127,6UitR4UzbU4qCVJstIxxVU,Honey,2019-12-06T02:15:11Z,54,199416,79,Cosmos,album,|Dezza,2019-03-29,9.0,1.0,4.0,0.374,0.693,0.575,0.0,0.252,-6.998,0.0801,0.492,117.999,0.0801,0.492,117.999
2128,14sOS5L36385FJ3OL8hew4,Happy Now,2019-12-06T02:15:11Z,81,211362,79,Happy Now,single,|Kygo|Sandro Cavazza,2018-10-26,5.0,0.0,4.0,0.01,0.502,0.837,0.0118,0.196,-5.286,0.0494,0.0551,126.003,0.0494,0.0551,126.003
2129,7aE0X8IrDErjO1s7AptXNu,Welcome,2019-12-06T02:15:11Z,53,195366,78,Welcome,single,|Samlight|Stage Republic,2019-05-27,8.0,1.0,4.0,0.0494,0.672,0.808,0.0,0.385,-5.541,0.0407,0.334,119.935,0.0407,0.334,119.935
2130,20psIOrg7j48rGrlpFXqTI,Remember You,2019-12-06T02:15:11Z,9,189000,0,Remember You,single,|Conro,2019-04-05,0.0,0.0,4.0,0.0163,0.555,0.963,1.94e-05,0.317,-2.495,0.0479,0.511,123.022,0.0479,0.511,123.022
2131,1BARU7YaUf8lKHgL945f6l,Be Happy,2019-12-06T02:15:11Z,52,153170,77,Be Happy,single,|Deekline,2019-02-15,11.0,1.0,4.0,0.0657,0.6,0.901,0.0,0.0935,-5.526,0.0983,0.148,125.864,0.0983,0.148,125.864
2132,0lNv90Wo1lnE9GZSJslOvj,All of My Love - Riggi & Piros Remix,2019-12-06T02:15:11Z,54,179047,79,All of My Love (Riggi & Piros Remix),single,|TMW|Riggi & Piros,2019-11-22,9.0,1.0,4.0,0.00368,0.376,0.922,1.3e-05,0.359,-3.516,0.195,0.454,123.62,0.195,0.454,123.62
2133,4Q88Jn7W1Cjr8CJ4oZo1Hi,I'm With You (feat. Hannah Jane Lewis) - DAZZ Remix,2019-12-06T02:15:11Z,57,152903,78,I'm With You (feat. Hannah Jane Lewis) [Remixes],single,|Hight|Hannah Jane Lewis|DAZZ,2018-12-03,0.0,1.0,4.0,0.0101,0.633,0.842,0.00167,0.166,-4.261,0.0566,0.287,124.008,0.0566,0.287,124.008
2134,55Tom2dk5sMx1UTJPiTUbX,Alive (feat. ILY),2019-12-06T02:15:11Z,62,176509,78,Alive (feat. ILY),single,|Jack Wins|ILY,2018-10-19,11.0,0.0,4.0,0.137,0.649,0.846,0.0,0.408,-3.468,0.0746,0.638,118.004,0.0746,0.638,118.004
2135,78ykrsj9XNEtGmEW9QgluH,Sure Don't Miss You (feat. The Dip),2019-12-06T02:15:11Z,55,202992,79,Sure Don't Miss You (feat. The Dip),single,|BUNT.|The Dip,2019-06-12,4.0,1.0,4.0,0.117,0.65,0.819,0.0,0.0772,-3.811,0.0551,0.351,128.09,0.0551,0.351,128.09
2136,4huh5oqBz9RkgpzAkyuEAs,I'm Not Sorry,2019-12-06T02:15:11Z,33,186093,2,I'm Not Sorry,single,|Hardwell|Mike Williams,2019-03-08,1.0,1.0,3.0,0.311,0.631,0.722,0.0,0.153,-3.031,0.0324,0.443,105.045,0.0324,0.443,105.045
2137,63ZtaTHM7Cu3JEca5xrWi3,Favorite Sound,2019-12-06T02:15:11Z,59,205714,79,Favorite Sound,single,|Audien|Echosmith,2019-03-08,9.0,0.0,4.0,0.00228,0.642,0.883,0.00078,0.102,-4.607,0.0413,0.317,125.07,0.0413,0.317,125.07
2138,1FQKutvg8I7U2LT7xgNg3c,Sinner - Mr. Belt & Wezol Remix,2019-12-06T02:15:11Z,40,168454,6,Sinner (Mr. Belt & Wezol Remix),single,|Klingande|Stevie Appleton|Mr. Belt & Wezol,2019-08-09,9.0,1.0,4.0,0.0215,0.656,0.74,2.04e-06,0.534,-5.882,0.0443,0.473,124.97,0.0443,0.473,124.97
2139,3mlofacGjfLS5qrEG2Pm6B,Colours & Lights,2019-12-06T02:15:11Z,57,188995,64,Colours & Lights,single,|GoldFish|Cat Dealers,2019-07-26,8.0,1.0,4.0,0.00806,0.684,0.83,0.0,0.326,-6.827,0.041,0.251,125.915,0.041,0.251,125.915
